filename,doc_type,is_fraud,fraud_type,siret_doc,date_expiration,montant_ht,montant_ttc,degradation,linked_group_id,source_dataset_path
78925139400027_facture_0105.png,facture,0,,78925139400027,,210264.21,252317.05,scan_degraded,grp_78925139400027,data_generator/output/scans/78925139400027/78925139400027_facture_0105.png
78925139400027_facture_0106.pdf,facture,0,,78925139400027,,61914.60,68106.06,none,grp_78925139400027,data_generator/output/raw/78925139400027/78925139400027_facture_0106.pdf
78925139400027_facture_0107.pdf,facture,1,montant_altere,78925139400027,,97515.18,118499.00,none,grp_78925139400027,data_generator/output/raw/78925139400027/78925139400027_facture_0107.pdf
78925139400027_facture_0107.png,facture,1,montant_altere,78925139400027,,97515.18,118499.00,scan_degraded,grp_78925139400027,data_generator/output/scans/78925139400027/78925139400027_facture_0107.png
78925139400027_devis_0108.pdf,devis,0,,78925139400027,,13634.90,14384.82,none,grp_78925139400027,data_generator/output/raw/78925139400027/78925139400027_devis_0108.pdf
78925139400027_facture_0109.pdf,facture,0,,78925139400027,,198923.23,209864.01,none,grp_78925139400027,data_generator/output/raw/78925139400027/78925139400027_facture_0109.pdf
78925139400027_facture_0110.pdf,facture,0,,78925139400027,,50854.40,53651.39,none,grp_78925139400027,data_generator/output/raw/78925139400027/78925139400027_facture_0110.pdf
78925139400027_facture_0110.png,facture,0,,78925139400027,,50854.40,53651.39,scan_degraded,grp_78925139400027,data_generator/output/scans/78925139400027/78925139400027_facture_0110.png
78925139400027_rib_0111.pdf,rib,1,iban_invalide,78925139400027,,,,none,grp_78925139400027,data_generator/output/raw/78925139400027/78925139400027_rib_0111.pdf
37757464500018_kbis_0112.pdf,kbis,0,,37757464500018,,,,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_kbis_0112.pdf
37757464500018_kbis_0112.png,kbis,0,,37757464500018,,,,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_kbis_0112.png
37757464500018_devis_0113.pdf,devis,0,,37757464500018,,50113.49,55124.84,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_devis_0113.pdf
37757464500018_devis_0113.png,devis,0,,37757464500018,,50113.49,55124.84,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_devis_0113.png
37757464500018_rib_0114.pdf,rib,1,iban_invalide,37757464500018,,,,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_rib_0114.pdf
37757464500018_facture_0115.pdf,facture,0,,37757464500018,,204159.24,215388.00,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_facture_0115.pdf
37757464500018_facture_0115.png,facture,0,,37757464500018,,204159.24,215388.00,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_facture_0115.png
37757464500018_facture_0116.pdf,facture,0,,37757464500018,,14495.46,15945.01,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_facture_0116.pdf
37757464500018_facture_0116.png,facture,0,,37757464500018,,14495.46,15945.01,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_facture_0116.png
37757464500018_facture_0117.pdf,facture,1,montant_altere,37757464500018,,20161.80,21741.00,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_facture_0117.pdf
37757464500018_facture_0118.pdf,facture,0,,37757464500018,,132987.24,140301.54,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_facture_0118.pdf
37757464500018_facture_0118.png,facture,0,,37757464500018,,132987.24,140301.54,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_facture_0118.png
37757464500018_devis_0119.pdf,devis,0,,37757464500018,,8739.06,10486.87,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_devis_0119.pdf
37757464500018_devis_0119.png,devis,0,,37757464500018,,8739.06,10486.87,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_devis_0119.png
37757464500018_rib_0120.pdf,rib,1,iban_invalide,37757464500018,,,,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_rib_0120.pdf
37757464500018_attestation_urssaf_0121.pdf,attestation_urssaf,0,,37757464500018,2026-09-12,,,none,grp_37757464500018,data_generator/output/raw/37757464500018/37757464500018_attestation_urssaf_0121.pdf
37757464500018_attestation_urssaf_0121.png,attestation_urssaf,0,,37757464500018,2026-09-12,,,scan_degraded,grp_37757464500018,data_generator/output/scans/37757464500018/37757464500018_attestation_urssaf_0121.png
31728838900529_devis_0122.pdf,devis,0,,31728838900529,,239305.86,263236.45,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_devis_0122.pdf
31728838900529_facture_0123.pdf,facture,0,,31728838900529,,311691.75,328834.80,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_facture_0123.pdf
31728838900529_rib_0124.pdf,rib,1,iban_invalide,31728838900529,,,,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_rib_0124.pdf
31728838900529_rib_0124.png,rib,1,iban_invalide,31728838900529,,,,scan_degraded,grp_31728838900529,data_generator/output/scans/31728838900529/31728838900529_rib_0124.png
31728838900529_facture_0125.pdf,facture,0,,31728838900529,,109164.23,115168.26,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_facture_0125.pdf
31728838900529_facture_0126.pdf,facture,0,,31728838900529,,28789.90,31668.89,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_facture_0126.pdf
31728838900529_facture_0126.png,facture,0,,31728838900529,,28789.90,31668.89,scan_degraded,grp_31728838900529,data_generator/output/scans/31728838900529/31728838900529_facture_0126.png
31728838900529_attestation_urssaf_0127.pdf,attestation_urssaf,1,attestation_expiree,31728838900529,2025-12-29,,,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_attestation_urssaf_0127.pdf
31728838900529_devis_0128.pdf,devis,0,,31728838900529,,122471.64,134718.80,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_devis_0128.pdf
31728838900529_facture_0129.pdf,facture,0,,31728838900529,,89357.92,94272.61,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_facture_0129.pdf
31728838900529_facture_0130.pdf,facture,0,,31728838900529,,17306.16,19036.78,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_facture_0130.pdf
31728838900529_facture_0130.png,facture,0,,31728838900529,,17306.16,19036.78,scan_degraded,grp_31728838900529,data_generator/output/scans/31728838900529/31728838900529_facture_0130.png
31728838900529_devis_0131.pdf,devis,1,montant_altere,31728838900529,,182115.92,202326.63,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_devis_0131.pdf
31728838900529_devis_0131.png,devis,1,montant_altere,31728838900529,,182115.92,202326.63,scan_degraded,grp_31728838900529,data_generator/output/scans/31728838900529/31728838900529_devis_0131.png
31728838900529_devis_0132.pdf,devis,0,,31728838900529,,124807.60,137288.36,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_devis_0132.pdf
31728838900529_devis_0132.png,devis,0,,31728838900529,,124807.60,137288.36,scan_degraded,grp_31728838900529,data_generator/output/scans/31728838900529/31728838900529_devis_0132.png
31728838900529_devis_0133.pdf,devis,0,,31728838900529,,20359.22,22395.14,none,grp_31728838900529,data_generator/output/raw/31728838900529/31728838900529_devis_0133.pdf
31728838900529_devis_0133.png,devis,0,,31728838900529,,20359.22,22395.14,scan_degraded,grp_31728838900529,data_generator/output/scans/31728838900529/31728838900529_devis_0133.png
31500094300862_attestation_urssaf_0134.pdf,attestation_urssaf,0,,31500094300862,2026-09-12,,,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_attestation_urssaf_0134.pdf
31500094300862_facture_0135.pdf,facture,1,montant_altere,31500094300862,,50673.09,61720.99,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_facture_0135.pdf
31500094300862_facture_0135.png,facture,1,montant_altere,31500094300862,,50673.09,61720.99,scan_degraded,grp_31500094300862,data_generator/output/scans/31500094300862/31500094300862_facture_0135.png
31500094300862_rib_0136.pdf,rib,0,,31500094300862,,,,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_rib_0136.pdf
31500094300862_rib_0136.png,rib,0,,31500094300862,,,,scan_degraded,grp_31500094300862,data_generator/output/scans/31500094300862/31500094300862_rib_0136.png
31500094300862_devis_0137.pdf,devis,1,montant_altere,31500094300862,,13690.88,15560.93,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_devis_0137.pdf
31500094300862_devis_0137.png,devis,1,montant_altere,31500094300862,,13690.88,15560.93,scan_degraded,grp_31500094300862,data_generator/output/scans/31500094300862/31500094300862_devis_0137.png
31500094300862_facture_0138.pdf,facture,0,,31500094300862,,121615.45,133777.00,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_facture_0138.pdf
31500094300862_facture_0138.png,facture,0,,31500094300862,,121615.45,133777.00,scan_degraded,grp_31500094300862,data_generator/output/scans/31500094300862/31500094300862_facture_0138.png
31500094300862_facture_0139.pdf,facture,1,montant_altere,31500094300862,,120332.98,133966.29,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_facture_0139.pdf
31500094300862_facture_0139.png,facture,1,montant_altere,31500094300862,,120332.98,133966.29,scan_degraded,grp_31500094300862,data_generator/output/scans/31500094300862/31500094300862_facture_0139.png
31500094300862_facture_0140.pdf,facture,1,montant_altere,31500094300862,,77687.20,87063.02,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_facture_0140.pdf
31500094300862_kbis_0141.pdf,kbis,0,,31500094300862,,,,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_kbis_0141.pdf
31500094300862_kbis_0141.png,kbis,0,,31500094300862,,,,scan_degraded,grp_31500094300862,data_generator/output/scans/31500094300862/31500094300862_kbis_0141.png
31500094300862_devis_0142.pdf,devis,0,,31500094300862,,46658.76,51324.64,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_devis_0142.pdf
31500094300862_facture_0143.pdf,facture,0,,31500094300862,,107688.06,113610.90,none,grp_31500094300862,data_generator/output/raw/31500094300862/31500094300862_facture_0143.pdf
83417359300015_attestation_urssaf_0144.pdf,attestation_urssaf,0,,83417359300015,2026-09-12,,,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_attestation_urssaf_0144.pdf
83417359300015_devis_0145.pdf,devis,0,,83417359300015,,230980.70,277176.84,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_devis_0145.pdf
83417359300015_devis_0145.png,devis,0,,83417359300015,,230980.70,277176.84,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_devis_0145.png
83417359300015_devis_0146.pdf,devis,0,,83417359300015,,76151.24,83766.36,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_devis_0146.pdf
83417359300015_devis_0146.png,devis,0,,83417359300015,,76151.24,83766.36,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_devis_0146.png
83417359300015_devis_0147.pdf,devis,0,,83417359300015,,170202.60,179563.74,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_devis_0147.pdf
83417359300015_devis_0147.png,devis,0,,83417359300015,,170202.60,179563.74,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_devis_0147.png
83417359300015_kbis_0148.pdf,kbis,0,,83417359300015,,,,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_kbis_0148.pdf
83417359300015_kbis_0148.png,kbis,0,,83417359300015,,,,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_kbis_0148.png
83417359300015_facture_0149.pdf,facture,0,,83417359300015,,13367.09,14102.28,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_facture_0149.pdf
83417359300015_facture_0149.png,facture,0,,83417359300015,,13367.09,14102.28,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_facture_0149.png
83417359300015_facture_0150.pdf,facture,0,,83417359300015,,134578.55,141980.37,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_facture_0150.pdf
83417359300015_facture_0150.png,facture,0,,83417359300015,,134578.55,141980.37,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_facture_0150.png
83417359300015_facture_0151.pdf,facture,0,,83417359300015,,57447.30,68936.76,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_facture_0151.pdf
83417359300015_facture_0151.png,facture,0,,83417359300015,,57447.30,68936.76,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_facture_0151.png
83417359300015_facture_0152.pdf,facture,0,,83417359300015,,99107.75,118929.30,none,grp_83417359300015,data_generator/output/raw/83417359300015/83417359300015_facture_0152.pdf
83417359300015_facture_0152.png,facture,0,,83417359300015,,99107.75,118929.30,scan_degraded,grp_83417359300015,data_generator/output/scans/83417359300015/83417359300015_facture_0152.png
82078929500012_facture_0153.pdf,facture,0,,82078929500012,,43485.40,45877.10,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_facture_0153.pdf
82078929500012_facture_0153.png,facture,0,,82078929500012,,43485.40,45877.10,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_facture_0153.png
82078929500012_devis_0154.pdf,devis,0,,82078929500012,,38984.46,42882.91,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_devis_0154.pdf
82078929500012_devis_0154.png,devis,0,,82078929500012,,38984.46,42882.91,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_devis_0154.png
82078929500012_devis_0155.pdf,devis,0,,82078929500012,,20164.95,24197.94,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_devis_0155.pdf
82078929500012_devis_0155.png,devis,0,,82078929500012,,20164.95,24197.94,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_devis_0155.png
82078929500012_devis_0156.pdf,devis,0,,82078929500012,,109520.16,131424.19,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_devis_0156.pdf
82078929500012_devis_0156.png,devis,0,,82078929500012,,109520.16,131424.19,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_devis_0156.png
82078929500012_facture_0157.pdf,facture,0,,82078929500012,,3946.77,4163.84,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_facture_0157.pdf
82078929500012_facture_0157.png,facture,0,,82078929500012,,3946.77,4163.84,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_facture_0157.png
82078929500012_attestation_urssaf_0158.pdf,attestation_urssaf,0,,82078929500012,2026-09-12,,,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_attestation_urssaf_0158.pdf
82078929500012_attestation_urssaf_0158.png,attestation_urssaf,0,,82078929500012,2026-09-12,,,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_attestation_urssaf_0158.png
82078929500012_kbis_0159.pdf,kbis,1,mauvais_siret,43444870000014,,,,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_kbis_0159.pdf
82078929500012_kbis_0159.png,kbis,1,mauvais_siret,43444870000014,,,,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_kbis_0159.png
82078929500012_facture_0160.pdf,facture,0,,82078929500012,,31705.68,33449.49,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_facture_0160.pdf
82078929500012_facture_0161.pdf,facture,0,,82078929500012,,149950.32,179940.38,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_facture_0161.pdf
82078929500012_devis_0162.pdf,devis,0,,82078929500012,,78818.96,86700.86,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_devis_0162.pdf
82078929500012_devis_0162.png,devis,0,,82078929500012,,78818.96,86700.86,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_devis_0162.png
82078929500012_devis_0163.pdf,devis,0,,82078929500012,,136278.64,143773.97,none,grp_82078929500012,data_generator/output/raw/82078929500012/82078929500012_devis_0163.pdf
82078929500012_devis_0163.png,devis,0,,82078929500012,,136278.64,143773.97,scan_degraded,grp_82078929500012,data_generator/output/scans/82078929500012/82078929500012_devis_0163.png
88770999600011_devis_0164.pdf,devis,0,,88770999600011,,79906.92,87897.61,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_devis_0164.pdf
88770999600011_facture_0165.pdf,facture,0,,88770999600011,,35424.00,37372.32,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_facture_0165.pdf
88770999600011_facture_0165.png,facture,0,,88770999600011,,35424.00,37372.32,scan_degraded,grp_88770999600011,data_generator/output/scans/88770999600011/88770999600011_facture_0165.png
88770999600011_facture_0166.pdf,facture,1,montant_altere,88770999600011,,3773.21,6335.85,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_facture_0166.pdf
88770999600011_facture_0166.png,facture,1,montant_altere,88770999600011,,3773.21,6335.85,scan_degraded,grp_88770999600011,data_generator/output/scans/88770999600011/88770999600011_facture_0166.png
88770999600011_devis_0167.pdf,devis,0,,88770999600011,,165100.16,181610.18,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_devis_0167.pdf
88770999600011_facture_0168.pdf,facture,0,,88770999600011,,25750.80,30900.96,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_facture_0168.pdf
88770999600011_facture_0168.png,facture,0,,88770999600011,,25750.80,30900.96,scan_degraded,grp_88770999600011,data_generator/output/scans/88770999600011/88770999600011_facture_0168.png
88770999600011_devis_0169.pdf,devis,0,,88770999600011,,25482.35,26883.88,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_devis_0169.pdf
88770999600011_devis_0169.png,devis,0,,88770999600011,,25482.35,26883.88,scan_degraded,grp_88770999600011,data_generator/output/scans/88770999600011/88770999600011_devis_0169.png
88770999600011_attestation_urssaf_0170.pdf,attestation_urssaf,0,,88770999600011,2026-09-12,,,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_attestation_urssaf_0170.pdf
88770999600011_attestation_urssaf_0170.png,attestation_urssaf,0,,88770999600011,2026-09-12,,,scan_degraded,grp_88770999600011,data_generator/output/scans/88770999600011/88770999600011_attestation_urssaf_0170.png
88770999600011_facture_0171.pdf,facture,0,,88770999600011,,92608.23,101869.05,none,grp_88770999600011,data_generator/output/raw/88770999600011/88770999600011_facture_0171.pdf
88770999600011_facture_0171.png,facture,0,,88770999600011,,92608.23,101869.05,scan_degraded,grp_88770999600011,data_generator/output/scans/88770999600011/88770999600011_facture_0171.png
50120270900041_devis_0172.pdf,devis,0,,50120270900041,,76654.82,84320.30,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_devis_0172.pdf
50120270900041_devis_0172.png,devis,0,,50120270900041,,76654.82,84320.30,scan_degraded,grp_50120270900041,data_generator/output/scans/50120270900041/50120270900041_devis_0172.png
50120270900041_kbis_0173.pdf,kbis,1,mauvais_siret,49468612400038,,,,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_kbis_0173.pdf
50120270900041_kbis_0173.png,kbis,1,mauvais_siret,49468612400038,,,,scan_degraded,grp_50120270900041,data_generator/output/scans/50120270900041/50120270900041_kbis_0173.png
50120270900041_facture_0174.pdf,facture,0,,50120270900041,,104061.38,114467.52,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_facture_0174.pdf
50120270900041_facture_0174.png,facture,0,,50120270900041,,104061.38,114467.52,scan_degraded,grp_50120270900041,data_generator/output/scans/50120270900041/50120270900041_facture_0174.png
50120270900041_attestation_urssaf_0175.pdf,attestation_urssaf,0,,50120270900041,2026-09-12,,,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_attestation_urssaf_0175.pdf
50120270900041_devis_0176.pdf,devis,0,,50120270900041,,5009.34,6011.21,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_devis_0176.pdf
50120270900041_devis_0176.png,devis,0,,50120270900041,,5009.34,6011.21,scan_degraded,grp_50120270900041,data_generator/output/scans/50120270900041/50120270900041_devis_0176.png
50120270900041_rib_0177.pdf,rib,0,,50120270900041,,,,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_rib_0177.pdf
50120270900041_rib_0177.png,rib,0,,50120270900041,,,,scan_degraded,grp_50120270900041,data_generator/output/scans/50120270900041/50120270900041_rib_0177.png
50120270900041_facture_0178.pdf,facture,0,,50120270900041,,79534.53,87487.98,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_facture_0178.pdf
50120270900041_facture_0179.pdf,facture,0,,50120270900041,,53493.91,56436.08,none,grp_50120270900041,data_generator/output/raw/50120270900041/50120270900041_facture_0179.pdf
43444870000014_facture_0180.pdf,facture,0,,43444870000014,,112636.82,123900.50,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_facture_0180.pdf
43444870000014_facture_0180.png,facture,0,,43444870000014,,112636.82,123900.50,scan_degraded,grp_43444870000014,data_generator/output/scans/43444870000014/43444870000014_facture_0180.png
43444870000014_kbis_0181.pdf,kbis,0,,43444870000014,,,,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_kbis_0181.pdf
43444870000014_kbis_0181.png,kbis,0,,43444870000014,,,,scan_degraded,grp_43444870000014,data_generator/output/scans/43444870000014/43444870000014_kbis_0181.png
43444870000014_facture_0182.pdf,facture,0,,43444870000014,,155868.52,171455.37,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_facture_0182.pdf
43444870000014_facture_0182.png,facture,0,,43444870000014,,155868.52,171455.37,scan_degraded,grp_43444870000014,data_generator/output/scans/43444870000014/43444870000014_facture_0182.png
43444870000014_rib_0183.pdf,rib,0,,43444870000014,,,,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_rib_0183.pdf
43444870000014_devis_0184.pdf,devis,0,,43444870000014,,115501.67,127051.84,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_devis_0184.pdf
43444870000014_attestation_urssaf_0185.pdf,attestation_urssaf,0,,43444870000014,2026-09-12,,,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_attestation_urssaf_0185.pdf
43444870000014_attestation_urssaf_0185.png,attestation_urssaf,0,,43444870000014,2026-09-12,,,scan_degraded,grp_43444870000014,data_generator/output/scans/43444870000014/43444870000014_attestation_urssaf_0185.png
43444870000014_facture_0186.pdf,facture,0,,43444870000014,,78628.10,82952.65,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_facture_0186.pdf
43444870000014_kbis_0187.pdf,kbis,0,,43444870000014,,,,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_kbis_0187.pdf
43444870000014_kbis_0187.png,kbis,0,,43444870000014,,,,scan_degraded,grp_43444870000014,data_generator/output/scans/43444870000014/43444870000014_kbis_0187.png
43444870000014_devis_0188.pdf,devis,0,,43444870000014,,53305.02,63966.02,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_devis_0188.pdf
43444870000014_kbis_0189.pdf,kbis,0,,43444870000014,,,,none,grp_43444870000014,data_generator/output/raw/43444870000014/43444870000014_kbis_0189.pdf
90119064500050_devis_0190.pdf,devis,1,montant_altere,90119064500050,,148400.11,178667.81,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_devis_0190.pdf
90119064500050_devis_0190.png,devis,1,montant_altere,90119064500050,,148400.11,178667.81,scan_degraded,grp_90119064500050,data_generator/output/scans/90119064500050/90119064500050_devis_0190.png
90119064500050_kbis_0191.pdf,kbis,0,,90119064500050,,,,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_kbis_0191.pdf
90119064500050_attestation_urssaf_0192.pdf,attestation_urssaf,0,,90119064500050,2026-09-12,,,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_attestation_urssaf_0192.pdf
90119064500050_attestation_urssaf_0192.png,attestation_urssaf,0,,90119064500050,2026-09-12,,,scan_degraded,grp_90119064500050,data_generator/output/scans/90119064500050/90119064500050_attestation_urssaf_0192.png
90119064500050_rib_0193.pdf,rib,0,,90119064500050,,,,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_rib_0193.pdf
90119064500050_devis_0194.pdf,devis,0,,90119064500050,,12987.96,15585.55,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_devis_0194.pdf
90119064500050_devis_0194.png,devis,0,,90119064500050,,12987.96,15585.55,scan_degraded,grp_90119064500050,data_generator/output/scans/90119064500050/90119064500050_devis_0194.png
90119064500050_facture_0195.pdf,facture,0,,90119064500050,,67282.72,74010.99,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_facture_0195.pdf
90119064500050_facture_0195.png,facture,0,,90119064500050,,67282.72,74010.99,scan_degraded,grp_90119064500050,data_generator/output/scans/90119064500050/90119064500050_facture_0195.png
90119064500050_facture_0196.pdf,facture,0,,90119064500050,,71009.67,78110.64,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_facture_0196.pdf
90119064500050_facture_0197.pdf,facture,0,,90119064500050,,149175.84,157380.51,none,grp_90119064500050,data_generator/output/raw/90119064500050/90119064500050_facture_0197.pdf
90119064500050_facture_0197.png,facture,0,,90119064500050,,149175.84,157380.51,scan_degraded,grp_90119064500050,data_generator/output/scans/90119064500050/90119064500050_facture_0197.png
95207263500016_attestation_urssaf_0198.pdf,attestation_urssaf,0,,95207263500016,2026-09-12,,,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_attestation_urssaf_0198.pdf
95207263500016_facture_0199.pdf,facture,0,,95207263500016,,137827.57,151610.33,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_facture_0199.pdf
95207263500016_facture_0199.png,facture,0,,95207263500016,,137827.57,151610.33,scan_degraded,grp_95207263500016,data_generator/output/scans/95207263500016/95207263500016_facture_0199.png
95207263500016_devis_0200.pdf,devis,1,montant_altere,95207263500016,,119255.48,132468.91,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_devis_0200.pdf
95207263500016_kbis_0201.pdf,kbis,1,mauvais_siret,41063180800020,,,,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_kbis_0201.pdf
95207263500016_kbis_0202.pdf,kbis,1,mauvais_siret,44284394200115,,,,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_kbis_0202.pdf
95207263500016_kbis_0202.png,kbis,1,mauvais_siret,44284394200115,,,,scan_degraded,grp_95207263500016,data_generator/output/scans/95207263500016/95207263500016_kbis_0202.png
95207263500016_kbis_0203.pdf,kbis,1,mauvais_siret,80929324400012,,,,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_kbis_0203.pdf
95207263500016_kbis_0203.png,kbis,1,mauvais_siret,80929324400012,,,,scan_degraded,grp_95207263500016,data_generator/output/scans/95207263500016/95207263500016_kbis_0203.png
95207263500016_facture_0204.pdf,facture,0,,95207263500016,,44551.63,47001.97,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_facture_0204.pdf
95207263500016_facture_0204.png,facture,0,,95207263500016,,44551.63,47001.97,scan_degraded,grp_95207263500016,data_generator/output/scans/95207263500016/95207263500016_facture_0204.png
95207263500016_facture_0205.pdf,facture,1,montant_altere,95207263500016,,116528.12,124467.48,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_facture_0205.pdf
95207263500016_facture_0205.png,facture,1,montant_altere,95207263500016,,116528.12,124467.48,scan_degraded,grp_95207263500016,data_generator/output/scans/95207263500016/95207263500016_facture_0205.png
95207263500016_rib_0206.pdf,rib,0,,95207263500016,,,,none,grp_95207263500016,data_generator/output/raw/95207263500016/95207263500016_rib_0206.pdf
